text,label
குறிப்பாக பொது நிகழ்ச்சி ஒன்றில் பேசிய அவர் மோடிதான் இப்போது எங்கள் டாடி என்றும் அவர் இந்தியாவின் டாடி என்றும் கூறி பரபரப்பைக் கிளப்பியிருந்தார்,1
தமிழக பக்தர்களின் நீண்ட நாள் கனவான தமிழ் மந்திரங்கள் கோவில்களில் ஒலிக்க ஆரம்பித்துள்ளன,1
சுயமரியாதையும் கட்டற்ற விடுதலை உணர்ச்சியும் கொண்டிருந்த எனக்கு அம்பை ஏதோ நெருக்கமான உறவு போலத் தோன்றினார்,1
இது குறித்து மேலும் விவரங்கள் அறிய விரும்புபவர்கள் ஞானசேகர சிவாச்சாரியாரை 9363200801 என்ற அலைபேசி எண்ணில் தொடர்பு கொள்ளலாம்,1
இதற்கு மேல் பொறுக்க முடியாத கீதாஞ்சலி பிப்ரவரி 18ம் தேதி திஷா பகுதி ஸ்டேஷனுக்கு சென்று புகார் தந்தார்,1
உடுமலையில் வடக்கு குட்டை வீதியில் ஆதிசக்தி விநாயகர் கோவில் உள்ளது,1
சின்ன சின்ன தடைகளை தாண்டி வந்தால் மட்டுமே நாம் தன்னிறைவு அடைந்தோம் என சொல்ல முடியும்,1
இந்தநிலையில் இன்று மக்கள் நீதி மய்யம் கட்சியின் தலைவரும் நடிகருமான கமல்ஹாசன் கொரோனா தடுப்பூசி போட்டுக்கொண்டார்,1
வெப்பம் அதிகரித்து வரும் புவியில் காணாமல் போகும் கடல் பனி அடுக்குகள் பூவிப் பரப்பின் சராசரி வெப்ப நிலை அதிகரிக்க காரணமாகும்,1
அதில் தான் சென்னையில் வேலை விஷயமாக இருப்பதாகவும் தேஜலுக்கு போன் செய்தால் அவர் எடுக்கவே இல்லை என்ன ஆச்சு என்று தெரியவில்லை என்று பதற்றத்துடன் கூறியதாக தெரிகிறது,1
அங்கே சோதனை நடத்தி இங்கே சோதனை நடத்தி கடைசியில் அதிமுக பிரமுகர் அதுவும் ஓபிஎஸ்சுக்கு நெருக்கமான பிரமுகர் வீட்டில் வருமான வரித் துறையினர் ரெய்டு நடத்துவதால் பரபரப்பில் கிடக்கிறது தேனி மாவட்டம்,1
அப்போதெல்லாம் நரகல் நடையில் நாராச நடையில் அம்மாவின் அரசையும் எங்களையும் விமர்சித்தவர்கள் திமுகவினர்,1
2001 ல் அமெரிக்க படையெடுப்புக்குப் பிறகு ஆப்கானிஸ்தானுக்குத் திரும்பிய அவர் ஹமீத் கர்சாய் தலைமையிலான அரசில் நிதியமைச்சராக இரண்டு ஆண்டுகள் பணியாற்றினார்,1
இவ்வளவு இருந்தும் எளிய மக்களின் போராட்டம் வன்முறையாகத் தெரிகிறது என்றால் நான் இன்னும் நிறைய சினிமா கற்றுக்கொள்ளவேண்டும் என்றுதான் நினைக்கிறேன்,1
நெப்ரா ஸ்கை டிஸ்க் உலகின் பழைய நட்சத்திர வரைபடத்தை காட்சிப்படுத்தப் போகும் பிரிட்டிஷ் அருங்காட்சியகம்,1
இவ்வாறான சந்தர்ப்பத்தில் கர்ப்பிணித் தாய்மார்களை பாதுகாப்பது வீட்டிலுள்ள அனைவரினதும் பொறுப்பாகும் என கொவிட் கட்டுப்பாட்டு இராஜாங்க அமைச்சர் விசேட வைத்தியர் சுதர்சனி பெர்னாண்டோபுள்ளே மேலும் தெரிவித்துள்ளார்,1
அதனைத் தற்போதைய திமுக அரசு தன்னிச்சையாக எதேச்சதிகாரப்போக்கோடு மாற்றியிருப்பது எவ்வகையிலும் ஏற்புடையதல்ல,1
பொண்ணு சில்பா நமக்கு உதவியாய் இருந்த நர்மதா இவங்களையெல்லாம் கடத்திட்டு வந்த போது அவங்களைத் தொடணும்ங்கிற ஆசை எனக்கு வரலை,1
புரட்சித் தலைவர் எம்ஜிஆர் அவர்கள் மறைவிற்குப் பிறகு அவர் உருவாக்கிய இயக்கத்தை பல்வேறு பிரச்சனைகளை சந்தித்து புரட்சித் தலைவி அம்மா அவர்கள் மீண்டும் கழக இயக்கம் ஆட்சிக்கு வருவதற்கு தன்னையே அர்ப்பணித்துக் கொண்டு வாழ்ந்த ஒப்பற்ற தியாகச் சுடர் புரட்சித் தலைவி அம்மா அவர்களுக்கு பெருமை சேர்க்கும் விதமாக மெரினா கடற்கரையில் பொன்மனச்செம்மல் புரட்சித் தலைவர் எம்ஜிஆர் அவர்கள் நல்லடக்கம் செய்யப்பட்ட பகுதியிலேயே அம்மா அவர்களை நல்லடக்கம் செய்து ஏறத்தாழ 80 கோடி மதிப்பீட்டில் சிறப்பான ஆலயம் ஒன்றை உருவாக்கிக் கொண்டிருக்கிறோம்,1
படப்பிடிப்பு தளத்துக்கு படையெடுக்கும் உபிக்கள்,1
பொலன்னறுவை நகரத்திலிருந்து 45 கிமீ தூரத்தில் உள்ள மெதிரிகிரிய பிரதேச செயலகப் பிரிவுக்கு சொந்தமான வெடிகச்சிய கிராமம் மகாவலி அபவிருத்தித் திட்டத்தின் டி வலயத்தைச் சேர்ந்தது,1
தாலிபன்கள் வீடுவீடாக நடத்தும் சோதனைகளில் ஒரு பயோமெட்ரிக் சாதனத்தைப் பயன்படுத்தி சோதனை நடத்துவதாக காபூல் நகரத்தில் வசிக்கும் ஒருவர் கூறுவதாக ராய்டர்ஸ் முகமை செய்தி வெளியிட்டுள்ளது,1
இதேவேளை 18 வயது அடைந்தவர்களையும் சேர்த்து அனைவருக்கும் தடுப்பூசி டோஸ்களை வழங்க வேண்டுமானால் அதற்கு மாநிலங்கள் அந்த தடுப்பூசிகளை தயார்நிலையில் வைத்திருக்க வேண்டும்,1
அதன்படியே அவர்களுக்கு 3வது நாள் 7வது நாள் 21வது நாளில் இந்த சோதனையை மேற்கொள்ள வேண்டும் என்று ஆலோசனை கூறப்பட்டுள்ளது என்றார்,1
உணவகங்களில் ஒரேநேரத்தில் ஆகக் கூடுதலாக 75 பேருக்கு இருக்க முடியும் இது மூன்றில் ஒரு பகுதியாகும் திறந்தவெளி உணவகங்களை நடத்திச் செல்லவும் ஊக்குவிக்கப்படுகிறது,1
முதலில் பேட் செய்த ராஜஸ்தான் ராயல்ஸ் அணி 149 ரன்கள் எடுத்தது இரண்டாவதாக பேட் செய்த பெங்களூர் அணியின் தொடக்க வீரர்கள் தேவ்தத் படிக்கல் மற்றும் விராட் கோலி ஆகியோர் குறிப்பிட்ட இடைவெளியில் அடுத்தடுத்து ஆட்டமிழந்தனர்,1
இருப்பினும் இந்திய அரசுக்கு இது தொடர்பாக அனுப்பப்பட்ட கேள்விகள்தாள் கதை போல வடிவமைக்கப்பட்டிருக்கிறது,1
இந்நிலையில் தஞ்சை மாவட்டம் சேதுபாவாசத்திரம் பகுதியில் கனமழைக்கு கூரை வீட்டின் சுவர் இடிந்து விழுந்து துளசியம்மாள் 85 என்பவர் உயிரிழந்தார்,1
நடிகர் அர்ஜுன் மற்றும் குடும்பத்தினர் டிடிகே சாலை ஆழ்வார்பேட்டை,1
ஓமிக்ரான் அச்சுறுத்தலைக் கருத்தில் கொண்டு வரவிருக்கும் உத்தரப் பிரதேச சட்டசபைத் தேர்தலை ஒத்திவைக்குமாறு அலகாபாத் உயர்நீதிமன்றம் பிரதமர் நரேந்திர மோடியை வலியுறுத்தியுள்ளது,1
பேட்டிங் சொதப்பல் தான் தாங்கிக் கொள்ள முடியாத இழப்பை தந்தது,1
காரணம் தேர்தலில் வெற்றி பெற்ற பாமக எம்எல்ஏக்கள் முதல்வர் ஸ்டாலினின் ரூமுக்குள் வலிய சென்று தங்கள் பாராட்டை சொல்லினார்கள்,1
ஒரு சில பெண் போட்டியாளர்கள் இடம் கொஞ்சம் அதிகமாகத்தான் அண்ணாச்சிக்கு கருத்து வேறுபாடு ஏற்பட்டு வருகிறது,1
தற்காலிகமாக இரண்டு சிலிண்டர்களை ஏற்பாடு செய்துள்ளார்,1
போதைப்பொருள் அச்சுறுத்தலை ஒழிப்பதற்கான வழிமுறைகள் தொடர்ச்சியாக முன்னெடுக்கப்பட்டதன் விளைவாக நாட்டிற்குள் பாரியளவில் போதைப் பொருட்கள் தற்பொழுது கொண்டுவரப் படுவதில்லை என அவர் மேலும் தெரிவித்தார்,1
தற்போது திமுகவிற்கு எதிராக குஷ்பு மிக தீவிரமாக பிரச்சாரம் செய்து வருகிறார்,1
ஸ்ரீ லங்கன் விமான சேவையின் தற்போதைய நிலைமைகள் குறித்து விசாரிப்பதற்கு நாளை 06 அரசாங்க பொறுப்பு முயற்சிகள் பற்றிய குழு கோப் குழு முன்னிலையில் அழைத்திருப்பதாக பாராளுமன்ற செயலாளர் நாயகம் தம்மிக்க தஸநாயக்க தெரிவித்தார்,1
அப்போது அதிமுக கூட்டணியில் 40க்கும் மேற்பட்ட தொகுதிகள் கேட்டு பாஜக நெருக்கடி கொடுப்பதாக கூறப்படுகிறதே என்று செய்தியாளர்கள் கேட்டனர்,1
பிலிஸ்தான் கட்ச் சவுராஷ்ட்ரா சவுராஷ்ட்ரா & கட்ச் ஆகியவை தான் குஜராத் மாநிலத்திலிருந்து பிரிக்கப்பட வேண்டிய புதிய மாநிலங்களாகும்,1
சென்னை சூரியன் நீச்சபங்க ராஜயோகமடையும் இந்த ஐப்பசி மாதத்தில் சிம்மம் கன்னி துலாம்விருச்சிகம் ராசிக்காரர்களுக்கு நவ கிரகங்களின் சஞ்சாரத்தினால் திடீர் யோகங்கள் தேடி வரும்,1
எனவே இது திமுகவுக்கு ஆதரவான படம் என முன்னாள் அமைச்சர் ஜெயக்குமார் குற்றம்சாட்டியுள்ளார்,1
கொரோனா பரிசோதனைகள் குறைந்துள்ளதால் உண்மையான பாதிப்பு இதைவிடப் பல மடங்கு அதிகமாக இருக்கலாம் என அஞ்சப்படுகிறது,1
இதனால் இன்றைய பொழுது ஆப்கான் பெண்களுக்கு அச்சத்தோடுதான் விடிந்தது,1
சஸ்ஸெக்ஸ் பல்கலைக்கழகத்தில் ஊட்டச்சத்து மற்றும் வாழ்க்கை முறை எப்படி நோய் எதிர்ப்பு மண்டலத்துடன் தொடர்பு கொண்டிருக்கிறது என்பது பற்றி ஆய்வு செய்தவர் மேசியோச்சி,1
தடுப்பூசி எதிர்ப்பு வதந்திகளுக்குச் செவி சாய்க்க வேண்டாம் என்று இந்திய சுகாதாரத்துறை அமைச்சர் ஹர்ஷ் வர்தன் ஒரு வாரத்திற்கு முன்பு பொதுமக்களை வலியுறுத்தியதோடு தடுப்பூசி அனைவருக்கும் இலவசமாக வழங்கப்படும் என்றும் கூறினார்,1
பெர்லின் ஜெர்மனியில் பகுதி நேர ஊரடங்கு பிப்ரவரி 14 வரை நீட்டிக்கப்படுவதாக அதிபர் ஏஞ்சலா மெர்கல் உத்தரவிட்டுள்ளார்,1
அடுத்த ஆண்டு சட்டசபை தேர்தலில் தலித்துகள் வாக்குகளை மொத்தமாக அறுவடை செய்ய காங்கிரஸ் கையிலெடுத்த அஸ்திரம்தான் சரண்ஜித் சிங் சன்னியை முதல்வராக்கியது என்கின்றனர் அரசியல் பார்வையாளர்கள்,1
செல்போனில் பேசும் அத்தனை பேர் பேச்சுக்களையும் கால் ரெக்கார்டர் செய்தாள் குமாரி,1
கன்னட சினிமா நட்சத்திரம் புனித் ராஜ்குமார் 46 வயதில் திடீரென்று ஏற்பட்ட மாரடைப்பு காரணமாக கடந்த வாரம் மரணமடைந்த சம்பவம் நாடு முழுவதையும் உலுக்கியது,1
மேலும் `சட்டசபையில் ஒரு சட்டம் நிறைவேற்றப்பட்டுவிட்டால் அது நிரந்தரமான சட்டம் தான்,1
அதேவேளையில் கோவில் சொத்துக்களை பாதுகாக்க விற்பனை தடை மனுக்களை அளித்தால் மட்டும் போதாது அடையாளம் காணப்படாத மற்றும் ஆக்கிரமிப்பிலுள்ள சொத்துக்களை மீட்க மேலும் சில முக்கிய நடவடிக்கைகளை மேற்கொள்ள வேண்டும் என்றும் வலியுறுத்துகின்றனர்,1
சீனாவின் மிகுந்த முற்போக்கான தலைவர்களில் ஒருவரான ஹு யோபாங் என்பவரை அவர் ஆதரித்ததாகவும் கூறப்படுகிறது,1
ஆனால் அதேசமயம் புர்காவிற்கு பதிலாக ஹிஜாப் அணிந்து கொள்ளலாம் அல்லது அபாயா அணிந்து கொள்ளலாம் என்றனர்,1
அப்படி என்றால் ஆட்சி அமைப்பதில் பாமகவுக்கும் பங்கு இருக்கிறதா,1
அதன்படி உபியில் குறைந்த அளவிலான வளங்கள் இருப்பதால் மக்கள் தொகையை கட்டுப்படுத்தி அதனை உறுதிப்படுத்த வேண்டியது அவசியம் என்றும் கூறப்பட்டுள்ளது,1
கட்சிக்கு எந்த விதத்தில் இந்த முடிவு உதவும் என்பதை தாண்டி நாம் தமிழர் கட்சியின் தனித்துவத்தை இது காக்க உதவும்,1
நோயாளிகளுக்கு மருந்துகளை எளிதாகக் கொடுப்பதற்குப் பயன்படக்கூடிய நெபுலைசர் என்ற சிறிய கருவியை ஆக்சிஜன் சிலிண்டர்களுக்குப் பதிலாகப் பயன்படுத்தலாம் என்று அவர் கூறுகிறார்,1
அதோடு குடியிருப்புக்கு பயனாளி செலுத்த வேண்டிய தொகையான ரூ188 லட்சம் பணத்தையும் மாவட்ட ஆட்சியரின் விருப்புரிமை நிதியில் இருந்து செலுத்துவதாகத் தெரிவித்தார்,1
ஏற்கனவே இவ்வூரில் ஆவணம் செய்யப்பட்ட மூன்றாம் நந்தி வர்மனின் பதினேழாவது ஆட்சி ஆண்டை சேர்ந்த நடுகல்லில் இவ்வூர் சுறைகுளத்து என்றும்  புதியதாக கண்டுபிக்கபட்ட 13ம் நூற்றாண்டு கல்வெட்டில் சுறைகுளத்தூர் என்றும் குறிப்பிடப்பட்டப் பெயரே இன்று மருவி சொரக்கொளத்தூர் என்று வழக்கில் உள்ளது,1
பெண்ணுக்குக் கல்வி சொத்து ஆயுதம் கூடாது என்கிற கீதை போன்றவற்றின் ஆணாதிக்க சாதியக் கூறுகளைப் பின்தொடர்வோரின் பிதற்றல் இது எனக்கூறும் வாசுகி அரசியல்சமூக நடப்புகள் மீதான அறச்சீற்றத்தோடு பாலியல் குற்றவாளிகளைப் பாதுகாக்கும் கூட்டத்திற்குப் புதுமைப் பெண்களை விமர்சிக்கவோ அவர்களுக்கு அறிவுரை கூறவோ தகுதி இருக்கிறதா என்று கேட்கிறார்,1
ஆவணி மாதத்தில் கன்னி ராசிக்காரர்களுக்கு நன்மைகள் அதிகம் நடைபெறும் மாதமாகும்,1
விலை உறுதி மற்றும் பண்ணைச் சேவைகள் சட்டம் 2020 வேளாண்மை உற்பத்தி வர்த்தகம் மற்றும் வர்த்தக மேம்பாட்டுச் ஊக்குவிப்பு மற்றும் வசதி சட்டம் 2020 அத்தியாவசியப் பொருள்கள் திருத்தச் சட்டம் 2020 ஆகிய மூன்று சட்டங்களும் விவசாயிகளை வஞ்சிக்கும் சட்டங்கள் என்பது எதிர்க்கட்சிகளின் வாதம்,1
பின்னர் மருத்துவர்களின் அறிவுரையின் பேரில் அவர் கள்ளக்குறிச்சி அரசு தலைமை மருத்துவமனையில் அனுமதிக்கப்பட்டு சிகிச்சை அளிக்கப்பட்டு வருகிறது,1
குடும்ப வன்முறைகள் அதிகரிப்பதுதான் தற்கொலை எண்ணிக்கை அதிகரிப்பதற்கு முக்கிய காரணம் என மனநல நிபுணர்கள் கூறுகின்றனர்,1
எனவே செல்லப் பிராணிகள் வளர்த்தல் என்பதை வெறும் பொழுதுபோக்கு என மட்டும் கருத முடியாது என்று குறிப்பிட்ட அவர் விலங்குகளை மனநல சிகிச்சைக்கு பயன்படுத்தும் கலாசாரம் சென்னை உள்ளிட்ட இந்திய பெரு நகரங்களில் பரவலாக பயன்பாட்டில் உள்ளது என்றும் கூறினார்,1
நாளை தொடக்கம் எதிர்வரும் 13ஆம் திகதி வரை மாலை 6 மணி தொடக்கம் 7 மணிவரை இந்த ஒலிபரப்பு இடம்பெறும்,1
அதற்கு பதிலாக தனது மாதாந்திர தேவையை அரசு தெரிவிக்குமாறு அந்த நிறுவனம் கூறியுள்ளது என்று தெரிவித்தார்,1
வங்கக்கடலில் உருவாகும் காற்றழுத்தத் தாழ்வுப் பகுதி காரணமாக சென்னையில் அடுத்தடுத்து கனமழை பெய்யும் வாய்ப்புகள் உள்ளன,1
அதாவது விஜயபாஸ்கர் பதவி செய்த வருமான மற்றும் செலவின விவரங்களை வைத்து அவருக்கே லஞ்ச ஒழிப்புத்துறை செக் வைத்துள்ளது,1
2022ம் ஆண்டுக்குள் கட்டுமான துறையின் மதிப்பு 7385 பில்லியன் டாலராக இருக்கும் என்று இந்திய அரசு எதிர்பார்க்கிறது,1
அமைதிகாக்கும் படையாக இலங்கைக்கு சென்ற இந்திய ராணுவம் பாலியல் வல்லுறவு சித்ரவதை கொலை உட்பட பலவித மோசமான மனித உரிமை மீறல்களில் ஈடுபட்டதான குற்றச்சாட்டுகளை எதிர்கொண்டது,1
ஜெயலலிதாவின் மனதுக்கு நெருக்கமான பகுதியாகவும் கொடநாடு மாறிப் போனது,1
நிகழ்ச்சியில் ஏராளமான கோயில் அர்ச்சகர்கள் மற்றும் பட்டாச்சாரியார்கள் பூசாரிகள் கலந்து கொண்டனர்,1
இந்தப் புகாரின் அடிப்படையில் சென்னை மத்தியக் குற்றப்பிரிவு சைபர் காவல்துறையினர் மீரா மிதுன் மீது இந்திய குற்றவியல் சட்டப் பிரிவுகள் 153 இரு பிரிவுகள் இடையே கலவரத்தைத் தூண்டுதல் 153 A 1 பேட்டி பேச்சு எழுத்து மூலம் இரு சமூகங்கள் இடையே மோதலைத் தூண்டுதல் 505 1 B குறிப்பிட்ட சமூகத்திற்கு அரசுக்கு எதிராக குற்றம் செய்ய தூண்டுவது 505 2 மக்களின் நம்பிக்கை வழிபாட்டுக்கு எதிராகப் பேசுவது நடப்பதுவன்கொடுமை தடுப்புச் சட்டம் ஆகிய பிரிவுகளின் கீழ் வழக்குப்பதிவு செய்தனர்,1
அமைச்சரின் பணபலம் அதிகார பலம் சொந்தக் கட்சிக்குள்ளேயே தேவராஜிக்கு எதிரான உள்ளடி வேலைகள் ஆகியவை வீரமணிக்கு ப்ளஸ்,1
பில்லா படத்தில் இடம்பெற்றிருக்கும் `நினைத்தாலே இனிக்கும் சுகமே பாடலின் முடிவில் அப்பெண் ரஜினியைக் கொல்வதற்காக வந்தவளாக இருப்பாள்,1
மேலும் டெல்லி அரசிடம் ஆக்சிஜன் விநியோகத்தில் யார் தடையாக இருக்கிறார்கள் என்பதைக் குறிப்பிடுங்கள் அவர்கள் மீது கடும் நடவடிக்கை எடுக்க வேண்டும்,1
காஞ்சிபுரம் காஞ்சிபுரத்தில் சகோதரியின் கள்ளக்காதலனை 12 வருடம் காத்திருந்து தம்பி கொலை செய்த சம்பவம் பெரும் அதிர்ச்சியை ஏற்படுத்தியுள்ளது,1
சென்னை வளிமண்டலச் சுழற்சி காரணமாக திருநெல்வேலி தென்காசி கன்னியாகுமரி மாவட்டங்களில் ஓரிரு இடங்களில் அடுத்த 24 மணி நேரத்தில் கனமழை பெய்யக்கூடும் என்று சென்னை வானிலை ஆய்வு மையம் தெரிவித்துள்ளது,1
கீழ் குறிப்பிடப்படுகின்ற பல சாட்சியங்களை முன்னிலைப்படுத்தியே டொக்டர் நலிந்த ஜயதிஸ்ஸ இந்த சந்தேகத்தை வெளியிட்டுள்ளார்,1
இந்த விருதை இந்தியாவில் உள்ள அனைத்து வனச்சரக அலுவலர்களுக்கும் தமிழக வனத்துறைக்கும் சமர்ப்பிப்பதாக சதீஷ் மேலும் தெரிவித்தார்,1
அன்றைய தினம் நெடுஞ்சாலை அலுவல்கள் பற்றிய அமைச்சுசார் ஆலோசனைக் குழு அதன் தலைவர் அமைச்சர் ஜோன்ஸ்டன் பர்னாந்து தலைமையில் கூடவுள்ளது,1
யாரோ ஒருவர் நமக்காக இருக்கிறார் என்பதை உடல் ரீதியாக அறிந்துகொள்ளும் பாலத்தை கட்டியெழுப்ப  மனித தொடர்பு அருமையானது என்று அவர் மேலும் கூறுகிறார்,1
ஐநாவின் பாதுகாப்பு கவுன்சிலில் நிரந்தர உறுப்பினராகும் தகுதி இந்தியாவிற்கு உள்ளது என்று பைடன் கூறினார்,1
Josh ஆப் ஓராண்டு நிறைவு விழாவை கொண்டாட 'Ek Number' மியூசிக் ராப் வீடியோ ஒன்றும் வெளியிடப்பட்டு இருக்கிறது,1
ஏப்ரல் பிற்பகுதியிலிருந்து உலகளாவிய கொரோனா வைரஸ் எண்ணிக்கையில் 40% க்கும் மேலாகவும் மே மாத தொடக்கத்தில் இருந்து உலகளாவிய இறப்புகளில் மூன்றில் ஒரு பங்கும் ஏற்படும் நிலையில் இந்தியா இப்போது தொற்றுநோயின் மையமாக உள்ளது,1
அவரது தந்தை ஆட்சியில் இருந்த போதும் ஊழல் கொள்ளை அடாவடித்தனம் நிர்வாகச்சீர்கேடு ஆகிய குற்றத்திற்காக தேர்தலில் மக்கள் தொடர்ந்து இரண்டு முறை தோற்கடித்து விரட்டி அடித்தார்கள்,1
அதனால் மேலும் இவர் மீது ஆத்திரத்தில் இவருக்கு எதிராக பல கமெண்டுகள் சமூக வலைத்தளத்தில் அதிகரித்து வந்தன,1
இந்நிலையில் முதல்வர் ஆய்வுக்கு வருவதற்கு முன்பாகவே சென்னையில் உள்ள அனைத்து தொகுதிகளிலும் திமுக எம்எல்ஏக்கள் ஆஜராகி நிவாரணப் பணிகளை முடுக்கிவிடத் தொடங்கினர்,1
குழுவில் உறுப்பினர்களாக இருக்கும் மதுபிரியர்களும் அட்மினிடமிருந்து மதுபானங்களை கொள்முதல் செய்து தங்கள் பகுதிகளில் கூடுதல் விலைக்கு விற்று லாபம் பார்த்துள்ளனர்,1
தமிழ்நாடு கோயில் நகைகளை தங்கக் கட்டிகளாக மாற்றும் விவகாரம் அமைச்சரின் அறிவிப்பால் என்ன நடக்கும்,1
சமூகவலைதளங்களில் கலக்கி வந்த லயா நேற்று திண்டுக்கல் எஸ்பி அலுவலகத்தில் தனது சகோதரியின் கணவர் மீது நடவடிக்கை எடுக்க வேண்டும் என தர்ணா போராட்டத்தில் ஈடுபட்டார்,1
உலகில் உள்ள எல்லா நாடுகளும் பருவநிலை அவசர நிலையை அறிவிக்க வேண்டும் என்று கடந்த ஆண்டு டிசம்பர் மாதம் அறைகூவல் விடுத்திருந்தார் ஐநா,1
இவ்வாறு செலவு செய்வதற்கு அரசுத்துறைகளின் பட்ஜெட்டில் எந்த அனுமதியும் கிடையாது,1
திருநெல்வேலி செங்கோட்டை திருச்சி கோவை சென்னை உள்ளிட்ட பகுதிகளுக்கு செல்லக்கூடிய தொலைதூர பேருந்துகள் குறைந்த எண்னிக்கையில் இயங்குகின்றன இதனால் பயணிகள் பெரும் அவதிக்குள்ளாகி வருகின்றனர்,1
ஆனால் அடுத்த சில நாள்களில் மீண்டும் ஊடகங்களை அழைத்து ``எங்களுக்குள் இருந்த அனைத்து பிரச்னைகளும் தீர்க்கப்பட்டுவிட்டது,1
சென்னை 9 மாவட்டங்களுக்கு நடைபெற்ற ஊரக உள்ளாட்சித் தேர்தலில் 110 இடங்களில் நடிகர் விஜய் மக்கள் இயக்கம் சார்பில் போட்டியிட்டவர்கள் வெற்றி பெற்றதாக தகவல்கள் வெளியாகியுள்ளன,1
இவரின் புகைப்படம் நேற்று வைரலான நிலையில் தமிழ்நாடு அரசால் பத்திரிகையாளர்களுக்கு வழங்கப்பட்ட 5000 ரூபாய் நிவாரணத் தொகையில் இருந்து 2000 ரூபாயை இந்த பாட்டிக்கு கொடுத்துள்ளார்,1
இடிந்த கூரைகளையும் அடித்துச் செல்லப்பட்ட பொருட்களையும் தவிர சேதமடைந்த சில பொருட்களையும் அங்கு என்னால் காண முடிந்தது,1
இதுதொடர்பாக அவர் பதிவிட்டுள்ள ட்வீட்டில் சீமான் மனைவிக்கு கொடைக்கானலில் இருக்கும் நிலம்  ஆதாரத்துடன் அம்பலம் என்ற செய்தியை பகிர்ந்துள்ளார்,1
பெங்களூரு விமான நிலையத்தில் அண்மையில் விஜய் சேதுபதியின் உதவியாளரை பயணி ஒருவர் பாய்ந்து வந்து உதைத்ததால் பரபரப்பு ஏற்பட்டது,1
வார்டு செயலாளர்கள் ஆவின் மனோகரன் பூவை சரவணபவன் அண்ணாதுரை சிவக்குமார்வெங்கடேஸ்வரன் தங்கம் முன்னாள் மாநகராட்சி உறுப்பினர் சிவக்குமார் ஆகியோர் முன்னிலை வகித்தனர்,1
சமீபத்தில் பாண்டா கரடிகளை அழிவின் விளிம்பில் இருக்கும் உயிரினங்கள் பட்டியலில் இருந்து நீக்கியது அதன் வாழ்விட சூழல் மேம்பட்டு இருப்பதையும் அதன் வாழ்விடங்களை ஒருங்கிணைத்து வைப்பதற்கான சீனாவின் முயற்சியையும் காட்டுகிறது என ஒரு செய்தியாளர்கள் சந்திப்பில் கூறியுள்ளார் சீனாவின் சூழலியல் அமைச்சகத்தின் அதிகாரி குய் ஷுஹொங்,1
பின்னர் அவரை சென்னைக்கு அழைத்து வந்த போலீசார் செங்கல்பட்டு நீதிமன்றத்தில் ஆஜர்படுத்தினார்கள்,1
பதில் பேசாமல் குஜராத்துக்கு சென்று பதவியேற்றுக் கொள்ளுங்கள் என்று அத்வானி இறுதியாக கூறிவிட்டார்,1
மத்திய மாகாண மக்களின் கருத்துகளைக் கேட்டறியும் பணி இன்றைய தினம் 27 நுவரெலியா மாவட்டச் செயலகத்தில் முன்னெடுக்கப்பட்டது,1
தொலைக்காட்சி விவாதத்தில் பேசிய ஆயிஷா ``பாயோ ஆயுதங்கள் கொண்டு மத்திய அரசு லட்சத்தீவில் கொரோனா நோய்த் தொற்றைப் பரப்பி வருகிறது,1
பள்ளி அளவிலான போட்டிகள் வயது பிரிவு போட்டிகள் முதல் டிவிஷன் என அனைத்து வகையான போட்டிகளிலுமே ஓப்பனராக இறங்கி மிகச் சிறப்பாகச் செயல்பட்டவர் அவர்,1
மாதவிடாய் நிறுத்தத்தின் போது அதிகரிக்கும் மனநிலை மாற்றங்கள் பதட்டம் மற்றும் மனச்சோர்வு ஆகியவை நினைவகத்தையும் பாதிக்கின்றன,1
ராதிகா சீரியல்களில் இவருக்கு லட்டு மாதிரி கேரக்டர்கள் கிடைக்கும் அள்ளி அடித்துக் கொண்டு போய் விடுவார் வாணி ராணி சீரியலில் அவருக்குக் கிடைத்த சூப்பர் கேரக்டர் அதற்குப் பிறகு அவருக்குக் கிடைக்கவில்லை இப்போது தயாரிப்பு இயக்கம் என பல திறமைகளை கையில் எடுத்துள்ளார் நீலிமா,1
இராஜாங்க அமைச்சர் சதாசிவம் வியாழேந்திரன் இந்தியாவிற்கு விஜயம்,1
இது பற்றி நாஞ்சில் சம்பத்திடம் பேசினோம் ``திமுகவில் வாரிசு அரசியல் வந்ததால் அதை எதிர்த்து வைகோ வெளியேறினார் என்பது தவறான தகவல்,1
ரசிகர்கள் ஒரு பக்கம் ஹார்டின்களை பறக்க விடுகிறார்கள் என்றால் அதற்கு பதிலாக தர்ஷாவும் அதே வண்ணத்தில் மஞ்சள் ப்ளு கலரில் பறக்க விட்டு வருகிறார்,1
இதன் காரணமாகப் பிரிட்டனில் வரும் பிப்ரவரி மாதம் முதல் மீண்டும் முழு ஊரடங்கு அமல்படுத்தப்பட்டுள்ளது,1
அதிகாலை 5 மணிக்கு கொல்லைப்புற வாசலை திறந்து வைத்து அதன் பின்னரே தலை வாசலை திறக்க வேண்டும்,1
